imdb_id,id_kaggle,runtime,original_language,overview
tt0390022,13416,118.0,en,"A small, turbulent town in Texas obsesses over their high school football team to an unhealthy degree. When the star tailback, Boobie Miles, is seriously injured during the first game of the season, all hope is lost, and the town's dormant social problems begin to flare up. It is left to the inspiring abilities of new coach Gary Gaines to instill in the other team members -- and, by proxy, the town itself -- a sense of self-respect and honor."
tt0290332,13408,93.0,en,"With the rent due and his car booted, Sean (Dr. Dre) has to come up with some ends...and fast. When his best buddy and roommate Dee Loc (Snoop Dogg), suggests that Sean get a job busting suds down at the local car wash."
tt0889588,13405,125.0,zh,"About young British journalist, George Hogg, who with the assistance of a courageous Australian nurse, saves a group of orphaned children during the Japanese occupation of China in 1937."
tt1034331,13389,101.0,en,"Two veteran New York City detectives work to identify the possible connection between a recent murder and a case they believe they solved years ago; is there a serial killer on the loose, and did they perhaps put the wrong person behind bars?"
tt1129442,13387,104.0,en,"Frank Martin puts the driving gloves on to deliver Valentina, the kidnapped daughter of a Ukranian government official, from Marseilles to Odessa on the Black Sea. En route, he has to contend with thugs who want to intercept Valentina's safe delivery and not let his personal feelings get in the way of his dangerous objective."
tt0396652,13374,98.0,en,"With the help of her coach, her parents, and the boy who drives the Zamboni machine, nothing can stop Casey (Trachtenberg) from realizing her dream to be a champion figure skater."
tt0310281,13370,91.0,en,"In ""A Mighty Wind"", director Christopher Guest reunites the team from ""Best In Show"" and ""Waiting for Guffman"" to tell tell the story of 60's-era folk musicians, who inspired by the death of their former manager, get back on the stage for one concert in New York City's Town Hall."
tt0262396,13369,90.0,en,A big time drug dealer Victor Rosa is looking to get out of the game and sees his chance with a big deal with a new friend who happens to be a Wall St. stockbroker. Thinking this will be his chance to go out on top Victor soon finds out that he has been double crossed and his last option is to get revenge.
tt0854678,13362,106.0,en,"An in-depth look at the torture practices of the United States in Afghanistan, Iraq and Guantanamo Bay, focusing on an innocent taxi driver in Afghanistan who was tortured and killed in 2002"
tt1091617,13359,90.0,en,"Hosted by Ben Stein, this controversial documentary examines how pro-intelligent design scholars and scientists are often chastised, fired or denied tenured positions by those who believe in Darwin's theory of evolution. Nathan Frankowski's film explores how scientists who believe in God are oppressed and how the acceptance of Darwinism might have played a role in the formation of the Nazi regime."
tt0091445,13346,108.0,en,"A socially inept fourteen year old experiences heartbreak for the first time when his two best friends -- Cappie, an older-brother figure, and Maggie, the new girl with whom he is in love -- fall for each other."
tt0083929,13342,90.0,en,"Follows a group of high school students growing up in southern California, based on the real-life adventures chronicled by Cameron Crowe. Stacy Hamilton and Mark Ratner are looking for a love interest, and are helped along by their older classmates, Linda Barrett and Mike Damone, respectively. The center of the film is held by Jeff Spicoli, a perpetually stoned surfer dude who faces off with the resolute Mr. Hand, who is convinced that everyone is on dope."
tt0408524,13341,113.0,en,"Morris Buttermaker is a burned-out minor league baseball player who loves to drink and can't keep his hands to himself. His long-suffering lawyer arranges for him to manage a local Little League team, and Buttermaker soon finds himself the head of a rag-tag group of misfit players. Through unconventional team-building exercises and his offbeat coaching style, Buttermaker helps his hapless Bears prepare to meet their rivals, the Yankees."
tt0481536,13335,107.0,en,"Having satisfied their urge for White Castle, Harold and Kumar jump on a plane to catch up with Harold's love interest, who's headed for the Netherlands. But the pair must change their plans when Kumar is accused of being a terrorist. Rob Corddry also stars in this wild comedy sequel that follows the hapless stoners' misadventures as they try to avoid being captured by the Department of Homeland Security."
tt1139797,13310,115.0,sv,"Set in 1982 in the suburb of Blackeberg, Stockholm, twelve-year-old Oskar is a lonely outsider, bullied at school by his classmates; at home, Oskar dreams of revenge against a trio of bullies. He befriends his twelve-year-old, next-door neighbor Eli, who only appears at night in the snow-covered playground outside their building."
tt0988047,13291,114.0,en,"When straight arrow FBI agent Roy Clayton heads up the investigation into a dangerous international conspiracy, all clues seem to lead back to former U.S. Special Operations officer, Samir Horn."
tt0947802,13279,110.0,en,"A young interracial couple has just moved into their California dream home when they become the target of their next-door neighbor, who disapproves of their relationship. A tightly wound LAPD officer has appointed himself the watchdog of the neighborhood. His nightly foot patrols and overly watchful eyes bring comfort to some, but he becomes increasingly aggressive to the newlyweds. These persistent intrusions into their lives cause the couple to fight back."
tt0417433,13275,108.0,en,"Jake Huard, from a shipbuilders family, promised his dying mother he'ld make it to Anapolis Naval Academy. Thanks to tenaciously bugging a Congressman, he's selected despite dubious grades. Once inside, Jake soon proves sub-standard academically. Constantly challenged to his limits, repeatedly made the 'over-cocky' reason for the entire class to suffer, Jake nearly quits, but after facing his utterly un-supportive father's gloating returns just in time. Stubborn Jake finds support withs mates as well as Senor Ali, his lover-to-be, and a discipline he may excel in: the 'brigade' boxing tournament, open to all ranks."
tt0845046,13258,96.0,en,"Will Proudfoot (Bill Milner) is looking for an escape from his family's stifling home life when he encounters Lee Carter (Will Poulter), the school bully. Armed with a video camera and a copy of ""Rambo: First Blood"", Lee plans to make cinematic history by filming his own action-packed video epic. Together, these two newfound friends-turned-budding-filmmakers quickly discover that their imaginative ― and sometimes mishap-filled ― cinematic adventure has begun to take on a life of its own!"
tt0490181,13256,111.0,en,It's the year 2707. Earth's natural resources have all but been exhausted by mankind. Battles rage for the remainder between the competing Corporations. During one such battle the seal is broken and awakens an ancient and deadly machine that was once defeated thousands of years ago. The order that awaited it's return must now lead a small group of soldiers to destroy it once and for all.
tt0479537,13249,115.0,en,"The Civil War has ended, but Colonel Morsman Carver is on one final mission – to kill Gideon, no matter what it takes. Launched by a gunshot and propelled by rage, the relentless pursuit takes the two men through frigid snow-capped mountains and arid deserts, far from the comforts and codes of civilisation, into the bloodiest recesses of their own souls."
tt0285441,13245,172.0,en,"Based on a local legend and set in an unknown era, it deals with universal themes of love, possessiveness, family, jealousy and power. Beautifully shot, and acted by Inuit people, it portrays a time when people fought duels by taking turns to punch each other until one was unconscious, made love on the way to the caribou hunt, ate walrus meat and lit their igloos with seal-oil lamps."
tt0790623,13243,97.0,en,A mild-mannered bank executive (Aaron Eckhart) mentors a teenage con artist and tries to make a career change as a doughnut merchant.
tt1205489,13223,116.0,en,"Walt Kowalski is a widower who holds onto his prejudices despite the changes in his Michigan neighborhood and the world around him. Kowalski is a grumpy, tough-minded, unhappy old man who can't get along with either his kids or his neighbors. He is a Korean War veteran whose prize possession is a 1972 Gran Torino he keeps in mint condition. When his neighbor Thao, a young Hmong teenager under pressure from his gang member cousin, tries to steal his Gran Torino, Kowalski sets out to reform the youth. Drawn against his will into the life of Thao's family, Kowalski is soon taking steps to protect them from the gangs that infest their neighborhood."
tt0758746,13207,97.0,en,"Ignoring the warnings of the locals, a group of teenage camp counselors takes on the job of reopening Camp Crystal Lake — on Friday the 13th no less, and raise the ire of Jason Voorhees, a masked, homicidal maniac."
tt0360323,13197,107.0,en,"A former street tough returns to his Philadelphia home after a stint in the military. Back on his home turf, he once again finds himself tangling with the mob boss who was instrumental in his going off to be a soldier."
tt0780516,13195,108.0,en,"A female executive (Demi Moore) and a night janitor (Michael Caine) conspire to commit a daring diamond heist from their mutual employer, The London Diamond Corporation."
tt0884224,13191,106.0,en,"War Inc. is set in the future, when the fictional desert country of Turaqistan is torn by a riot after a private corporation, Tamerlane, owned by the former Vice President of the United States, has taken over the whole country. Brand Hauser, a hit man who suppresses his emotions by gobbling down hot sauce, is hired by the corporation's head to kill the CEO of their competitors."
tt0435680,13185,89.0,en,A day in the life of a group of troubled 15-year-olds growing up in west London.
tt0814022,13184,99.0,en,"When carrying out a hit, assassin Joe (Cage) always makes use of the knowledge of the local population. On arriving in Bangkok, Joe meets street kid Kong and he becomes his primary aide. But when Kong is nearly killed, he asks Joe to train him up in the deadly arts and unwittingly becomes a target of a band of killers."
tt0409459,13183,163.0,en,"In a gritty and alternate 1985 the glory days of costumed vigilantes have been brought to a close by a government crackdown, but after one of the masked veterans is brutally murdered, an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so uncover a sinister plot that puts all of humanity in grave danger."
tt0850253,13177,99.0,en,"Thousands of activists arrive in Seattle, Washington in masses to protest the WTO Ministerial Conference of 1999 (World Trade Organization). Although it began as a peaceful protest with a goal of stopping the WTO talks, it escalated into a full-scale riot and eventually, a State of Emergency that pitted protesters against the Seattle Police Department and the National Guard."
tt0089908,13155,109.0,en,"Dorothy, saved from a psychiatric experiment by a mysterious girl, finds herself back in the land of her dreams, and makes delightful new friends, and dangerous new enemies."
tt0102915,13154,79.0,en,"An American with a Japanese upbringing, Chris Kenner is a police officer assigned to the Little Tokyo section of Los Angeles. Kenner is partnered with Johnny Murata, a Japanese-American who isn't in touch with his roots. Despite their differences, both men excel at martial arts, and utilize their formidable skills when they go up against Yoshida, a vicious yakuza drug dealer with ties to Kenner's past."
tt0105219,13153,95.0,en,"College student Jake Lo is pursued by smugglers, mobsters and crooked federal agents after he witnesses a murder by a Mafia kingpin."
tt0482572,13150,130.0,en,"A saga centered on a multi-generational family of New York City Police officers. The family's moral codes are tested when Ray Tierney, investigates a case that reveals an incendiary police corruption scandal involving his own brother-in-law. For Ray, the truth is revelatory, a Pandora's Box that threatens to upend not only the Tierney legacy but the entire NYPD."
tt0455538,13092,110.0,en,"A British writer struggles to fit in at a high-profile magazine in New York. Based on Toby Young's memoir ""How to Lose Friends &amp; Alienate People""."
tt0862846,13090,102.0,en,A single mother and her slacker sister find an unexpected way to turn their lives around in the off-beat dramatic comedy. In order to raise the tuition to send her young son to private school the mom starts an unusual business – a biohazard removal/crime scene clean-up service.
tt0423169,13075,96.0,en,"After serving time in prison, former drug addict Sherry Swanson returns home to reclaim her young daughter from family members who have been raising the child. Sherry's family, especially her sister-in-law, doubt Sherry's ability to be a good mother, and Sherry finds her resolve to stay clean slowly weakening."
tt0283503,13072,99.0,en,"Brooklyn, 1985. With the mob world as a backdrop, three life-long friends struggle with questions of love, loss and loyalty."
tt0419843,13067,97.0,en,"After a bad breakup with his girlfriend leaves him heartbroken, Carter Webb moves to Michigan to take care of his ailing grandmother. Once there, he gets mixed up in the lives of the mother and daughters who live across the street."
tt0106233,13064,91.0,en,"Mitchell Goosen is sixteen/seventeen year old kid from California who loves to surf and roller blade. Yet, his parents, who are two zoologists were given a grant to work in Australia. The only problem was: Mitchell couldn't go with them. So, he gets sent to stay with his aunt, uncle, and cousin in Cincinnati, Ohio. When he arrives, he meets his cousin who is also his new roommate for the next six months: Wiley. Mitchell then goes to school and gets on the bad side the high school hockey players. Mitchell and Wiley end up enduring weeks of torture from the guys. Then, the big guys and Mitchell and Wiley have to learn to get along to try to beat the Central High School rivals in a competition down Devil's Backbone"
tt0780607,13059,103.0,en,"A horror film told in three parts, from three perspectives, in which a mysterious transmission that turns people into killers invades every cell phone, radio, and television."
tt0450314,13056,102.0,en,"Waging his one-man war on the world of organized crime, ruthless vigilante-hero Frank Castle sets his sights on overeager mob boss Billy Russoti. After Russoti is left horribly disfigured by Castle, he sets out for vengeance under his new alias: Jigsaw. With the ""Punisher Task Force"" hot on his trail and the FBI unable to take Jigsaw in, Frank must stand up to the formidable army that Jigsaw has recruited before more of his evil deeds go unpunished."
tt0397892,13053,98.0,en,"Bolt is the star of the biggest show in Hollywood. The only problem is, he thinks it's real. After he's accidentally shipped to New York City and separated from Penny, his beloved co-star and owner, Bolt must harness all his ""super powers"" to find a way home."
tt0467197,13051,100.0,en,"Coming together to solve a series of murders in New York City are a DEA agent whose family was slain as part of a conspiracy and an assassin out to avenge her sister's death. The duo will be hunted by the police, the mob, and a ruthless corporation."
tt1059786,13027,118.0,en,"Jerry Shaw and Rachel Holloman are two strangers whose lives are suddenly thrown into turmoil by a mysterious woman they have never met. Threatening their lives and family, the unseen caller uses everyday technology to control their actions and push them into increasing danger. As events escalate, Jerry and Rachel become the country's most-wanted fugitives and must figure out what is happening to them."
tt0848557,13025,95.0,en,A group of young film students run into real-life zombies while filming a horror movie of their own.
tt0800240,13018,107.0,en,"As a corporate auditor who works in a number of different offices, Jonathan McQuarry wanders without an anchor among New York's power brokers. A chance meeting with charismatic lawyer Wyatt Bose leads to Jonathan's introduction to The List, an underground sex club. Jonathan begins an affair with a woman known only as S, who introduces Jonathan to a world of treachery and murder."
tt0942903,13001,97.0,en,"SG-1 searches for an ancient weapon which could help them defeat the Ori, and discover it may be in the Ori's own home galaxy. As the Ori prepare to send ships through to the Milky Way to attack Earth, SG-1 travels to the Ori galaxy aboard the Odyssey. The International Oversight committee have their own plans and SG-1 finds themselves in a distant galaxy fighting two powerful enemies."
tt0912593,12901,102.0,en,"Chronological look at the fiasco in Iraq, especially decisions made in the spring of 2003 - and the backgrounds of those making decisions - immediately following the overthrow of Saddam: no occupation plan, an inadequate team to run the country, insufficient troops to keep order, and three edicts from the White House announced by Bremmer when he took over."
tt0858479,12890,95.0,en,"Professor Lawrence Wetherhold (Dennis Quaid) might be imperiously brilliant, monumentally self-possessed and an intellectual giant -- but when it comes to solving the conundrums of love and family, he's as downright flummoxed as the next guy."
tt0416212,12837,114.0,en,"Set in South Carolina in 1964, this is the tale of Lily Owens a 14 year-old girl who is haunted by the memory of her late mother. To escape her lonely life and troubled relationship with her father, Lily flees with Rosaleen, her caregiver and only friend, to a South Carolina town that holds the secret to her mother's past."
tt1151359,12834,104.0,en,"An Ivy League professor returns home, where his pot-growing twin brother has concocted a plan to take down a local drug lord."
tt1213012,12819,88.0,en,"Two mismatched wolves embark on a cross-country quest to get back home and restore peace in their pack after being relocated thousands of miles away by well-meaning park rangers. Quick-witted Humphrey (voice of Justin Long) likes to frolic with friends and play video games with squirrels; disciplined Kate (voice of Hayden Panettiere) likes to call the shots and hunt caribou. Normally, an omega wolf like Humphrey would never stand a chance with an alpha wolf like Kate, but when they're both transported halfway across the country they must work together to get back to their natural habitat. And it won't be easy either, because the one thing Humphrey and Kate can agree on is that they don't have anything in common. Perhaps by working together toward a common goal, however, the two contentious traveling companions will finally realize that even lone wolves can use a helping paw every once in a while."
tt0443431,12795,92.0,en,"In the dirtiest, funniest, most scandalous gay-teen-sex-comedy-parody ever, four young gay friends make a pact to lose their virginity by the end of the summer. The boys soon face giant sex toys, naked celebrities, masochistic teachers and an uncontrollable romance with a quiche."
tt0291502,12779,89.0,en,"Stranded and alone on a desert island during a cruise, a spoiled rich woman and a deckhand fall in love and make a date to reunite after their rescue."
tt0261289,12771,100.0,en,"Serving Sara is a 2002 romantic comedy film which stars Matthew Perry, Elizabeth Hurley and Bruce Campbell. Joe Tyler (Perry) is a process server who is given the assignment to serve Sara Moore (Hurley) with divorce papers."
tt0089604,12764,100.0,en,"Prequel to the first Missing In Action, set in the early 1980s it shows the capture of Colonel Braddock during the Vietnam war in the 1970s, and his captivity with other American POWs in a brutal prison camp, and his plans to escape."
tt0446046,12763,108.0,en,"A former professional dancer volunteers to teach dance in the New York public school system and, while his background first clashes with his students' tastes, together they create a completely new style of dance. Based on the story of ballroom dancer, Pierre Dulane."
tt0087003,12762,84.0,en,"A hapless talent manager named Danny Rose, by helping a client, gets dragged into a love triangle involving the mob. His story is told in flashback, an anecdote shared amongst a group of comedians over lunch at New York's Carnegie Deli. Rose's one-man talent agency represents countless incompetent entertainers, including a one-legged tap dancer, and one slightly talented one: washed-up lounge singer Lou Canova (Nick Apollo Forte), whose career is on the rebound."
tt0117477,12709,102.0,en,"To get royal backing on a needed drainage project, a poor French lord must learn to play the delicate games of wit at court at Versailles."
tt0076504,12707,92.0,en,"After witnessing the killing of his mate and offspring at Captain Nolan's hands, a vengeful killer whale goes on a rampage in the fisherman's Newfoundland harbor. Under pressure from the villagers, Nolan, Rachel and Umilak sail after the great beast, who will meet them on its own turf."
tt0093278,12704,107.0,en,"Two terrible lounge singers get booked to play a gig in a Moroccan hotel but somehow become pawns in an international power play between the CIA, the Emir of Ishtar, and the rebels trying to overthrow his regime"
tt0089913,12701,126.0,en,"New York trapper Tom Dobb becomes an unwilling participant in the American Revolution after his son Ned is drafted into the Army by the villainous Sergeant Major Peasy. Tom attempts to find his son, and eventually becomes convinced that he must take a stand and fight for the freedom of the Colonies, alongside the aristocratic rebel Daisy McConnahay. As Tom undergoes his change of heart, the events of the war unfold in large-scale grandeur."
tt0449086,12700,117.0,en,"Having lived through traumatizing events during WWII, Father Lankester Merrin takes a sabbatical from the Church to conduct archaeological excavations in British-administered East Africa. Merrin unearths an ancient Byzantine church believed have been built and then immediately buried to keep down evil from the crypt below. The natives are convinced that uncovering the church has unleashed a demon, and begin to violently clash with the British military troops. As the village rapidly disintegrates into chaos and war, a disabled and terribly injured local boy befriends Merrin and his condition begins to radically and implausibly improve. Is it a miracle from God, or something more sinister?"
tt0800308,12690,115.0,en,Two friends hired to police a small town that is suffering under the rule of a rancher find their job complicated by the arrival of a young widow.
tt0098180,12663,105.0,en,"A Russian KGB agent is sent to Africa to kill an anti-Communist black revolutionary. However, he has a change of heart when he sees how the Russians and their Cuban allies are killing and repressing the locals, so he switches sides and helps the rebels."
tt0367085,12657,86.0,en,"Following a ridiculously awful flight that leads to his pet's death, Nashawn Wade files a lawsuit against the airline, and wins a multimillion-dollar settlement. Determined to create a better flying experience, Nashawn starts his own airline, one that caters to an African-American clientele. Going into business with a tricked-out plane piloted by the smooth Capt. Mack, the airline hits a snag when it has to deal with the family of Elvis Hunkee."
tt1196340,12645,100.0,en,A couple goes to dangerous lengths to find a lung donor for their daughter.
tt0315824,12634,88.0,en,"A small-time con artist and a Hawaiian real estate developer's mischievous, enterprising mistress team up for a potential $200,000 score."
tt0119906,12628,94.0,en,"Stripped of his medical license after performing an operation while high on amphetamines, famed LA surgeon Dr Eugene Sands abandons his former life only to find himself crossing paths with Raymond Blossom, an infamous counterfeiter. Employed as a ""gun-shot doctor"" when Raymond's associates cannot risk visiting a hospital, Eugene is lured deep into the criminal world and becomes entangled with his boss's girlfriend."
tt0092699,12626,133.0,en,"Basket-case network news producer Jane Craig falls for new reporter Tom Grunnick, a pretty boy who represents the trend towards entertainment news she despises. Aaron Altman, a talented but plain correspondent, carries an unrequited torch for Jane. Sparks fly between the three as the network prepares for big changes, and both the news and Jane must decide between style and substance."
tt0852713,12620,97.0,en,"Shelley is living a carefree life until a rival gets her tossed out of the Playboy Mansion. With nowhere to go, fate delivers her to the sorority girls from Zeta Alpha Zeta. Unless they can sign a new pledge class, the seven socially clueless women will lose their house to the scheming girls of Phi Iota Mu. In order to accomplish their goal, they need Shelley to teach them the ways of makeup and men; at the same time, Shelley needs some of what the Zetas have - a sense of individuality. The combination leads all the girls to learn how to stop pretending and start being themselves."
tt0156934,12618,133.0,en,After the death of their loved ones in a tragic plane crash 'Harrison Ford' and Kristin Scott Thomas find each others keys in each others loved ones posessions and realize that they were having an affair and must figure out all the details. Written by Andy HeitzThe wife of Police Sergeant Dutch Van Den Broek and the husband of politician Kay Chandler are killed in a plane crash. Now Dutch discovers some anomalies in what he told her before she left and discovers that she and Chandler's husband were travelling together. Dutch then goes to Chandler and tells her that he suspects that they were having an affair. He tells her that he wants to know the truth; she tells him that she doesn't but she later joins him and they grow close.
tt0119832,12616,102.0,en,"In Los Angeles, Max Carlyle makes a good living directing commercials and has a happy home life with his wife, Mimi, and two children. When Carlyle travels to New York City to visit his friend Charlie, who has been diagnosed with AIDS, he has repeat run-ins with a beautiful woman, Karen, and eventually sleeps with her. Though he goes home the next day and doesn't return until a year later, Carlyle's infidelity still lingers."
tt0077588,12611,118.0,en,"A government agent is determined to come to his son's rescue, when a sinister official kidnaps him to harness his extremely powerful psychic abilities."
tt0181739,12610,95.0,en,"A policeman white blood cell, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, Frank."
tt0210234,12599,84.0,ja,"Ash Ketchum must put his skill to the test when he attempts to save the world from destruction. The Greedy Pokemon collector Lawrence III throws the universe into chaos after disrupting the balance of nature by capturing one of the Pokemon birds that rule the elements of fire, lightning and ice. Will Ash have what it takes to save the world?"
tt0268397,12589,83.0,en,"Jimmy Neutron is a boy genius and way ahead of his friends, but when it comes to being cool, he's a little behind. All until one day when his parents, and parents all over Earth are kidnapped by aliens, it's up to him to lead all the children of the world to rescue their parents."
tt1019452,12573,105.0,en,"A Serious Man is the story of an ordinary man's search for clarity in a universe where Jefferson Airplane is on the radio and F-Troop is on TV. It is 1967, and Larry Gopnik, a physics professor at a quiet Midwestern university, has just been informed by his wife Judith that she is leaving him. She has fallen in love with one of his more pompous acquaintances Sy Ableman."
tt0808399,12572,103.0,en,"Ten vignettes in New York City: a pickpocket meets his match; a young Hasidic woman, on the eve of her marriage, reveals herself to an Indian businessman; a writer tries a pick-up line; an artist seeks a model; a composer needs to read; two women connect; a man takes a child to Central Park; lovers meet; a couple takes a walk on their anniversary; a kid goes to the prom with a girl in a wheelchair; a retired singer contemplates suicide. There are eight million stories in the naked city: these have been ten of them."
tt1225822,12569,92.0,en,"The owner of a factory that produces flavor extracts, Joel Reynold seems to have it all, but really doesn't. What's missing is sexual attention from his wife, Suzie. Joel hatches a convoluted plan to get Suzie to cheat on him, thereby clearing the way for Joel to have an affair with Cindy, an employee. But what Joel doesn't know is that Cindy is a sociopathic con artist, and a freak workplace accident clears the way for her to ruin Joel forever."
tt0412536,12568,133.0,en,"Based on Evelyn Waugh's 1945 classic British novel, Brideshead Revisited is a poignant story of forbidden love and the loss of innocence set in England prior to the Second World War."
tt0076141,12535,94.0,en,"Dr. Richard Thorndyke arrives as new administrator of the Psychoneurotic Institute for the Very, VERY Nervous to discover some suspicious goings-on. When he's framed for murder, Dr. Thorndyke must confront his own psychiatric condition, ""high anxiety,"" in order to clear his name."
tt0470705,12526,102.0,en,"A lonely waitress with a tragic past, Agnes rooms in a run-down motel, living in fear of her abusive, recently paroled ex-husband. But when Agnes begins a tentative romance with Peter, an eccentric, nervous drifter, she starts to feel hopeful again - until the first bugs arrive..."
tt0098320,12521,109.0,en,"After being sent to the electric chair, a serial killer uses electricity to come back from the dead and carry out his vengeance on the football player who turned him in to the police."
tt0202470,12508,105.0,en,"Rock Star tells the story of Chris Cole and a rock band called Steel Dragon. Cole is a photocopier technician by day, and the lead singer of a Steel Dragon tribute band called ""Blood Pollution"" by night.Internal struggles between the Steel Dragon band members culminate with the firing of the lead singer, Bobby Beers and the starting of recruitment sessions to find a new vocalist. Loosely inspired by the true story of the heavy metal band Judas Priest."
tt0351817,12496,129.0,ja,"Seibei Iguchi leads a difficult life as a low ranking samurai at the turn of the nineteenth century. A widower with a meager income, Seibei struggles to take care of his two daughters and senile mother. New prospects seem to open up when the beautiful Tomoe, a childhood friend, comes back into he and his daughters' life, but as the Japanese feudal system unravels, Seibei is still bound by the code of honor of the samurai and by his own sense of social precedence. How can he find a way to do what is best for those he loves?"
tt0926084,12444,146.0,en,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever."
tt0834001,12437,92.0,en,"A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence."
tt0489237,12435,106.0,en,"A college graduate goes to work as a nanny for a rich New York family. Ensconced in their home, she has to juggle their dysfunction, a new romance, and the spoiled brat in her charge."
tt0876563,12429,100.0,ja,"The son of a sailor, 5-year old Sosuke lives a quiet life on an oceanside cliff with his mother Lisa. One fateful day, he finds a beautiful goldfish trapped in a bottle on the beach and upon rescuing her, names her Ponyo. But she is no ordinary goldfish. The daughter of a masterful wizard and a sea goddess, Ponyo uses her father's magic to transform herself into a young girl and quickly falls in love with Sosuke, but the use of such powerful sorcery causes a dangerous imbalance in the world. As the moon steadily draws nearer to the earth and Ponyo's father sends the ocean's mighty waves to find his daughter, the two children embark on an adventure of a lifetime to save the world and fulfill Ponyo's dreams of becoming human."
tt1046997,12412,160.0,en,"Miracle at St. Anna chronicles the story of four American soldiers who are members of the all-black 92nd ""Buffalo Soldier"" Division stationed in Tuscany, Italy during World War II."
tt1175506,12404,114.0,en,"New York, 1937. A teenager hired to star in Orson Welles' production of Julius Caesar becomes attracted to a career-driven production assistant."
tt0971209,12403,98.0,en,"For their honeymoon, newlyweds Cliff and Cydney head to the tropical islands of Hawaii. While journeying through the paradisaical countryside the couple encounters Kale and Cleo, two disgruntled hitchhikers and Nick and Gina, two wild but well-meaning spirits who help guide them through the lush jungles. The picturesque waterfalls and scenic mountainsides quickly give way to terror when Cliff and Cydney learn of a grisly murder that occurred nearby and realize that they're being followed by chance acquaintances that suspiciously fit the description of the killers."
tt0066817,12335,117.0,en,Three children evacuated from London during World War II are forced to stay with an eccentric spinster (Eglantine Price). The children's initial fears disappear when they find out she is in fact a trainee witch.
tt0026752,12311,132.0,en,"Fletcher Christian successfully leads a revolt against the ruthless Captain Bligh on the HMS Bounty. However, Bligh returns one year later, hell bent on avenging his captors."
tt0086927,12309,105.0,en,"This outrageously funny look at one man's final moments of bachelorhood stars Tom Hanks as Rick, reluctant recipient of a bachelor bash given by a group of friends who view partying as their full-time religion. Rick's worried fiancée, Debbie (Tawny Kitaen), dresses up in disguise and crashes the party to spy on her future husband."
tt0425637,12289,150.0,zh,"In the early third century, the land of Wu is invaded by the warlord Cao Cao and his million soldiers. The ruler of Wu, Sun Quan, calls on the rival warlord Liu Bei for help, but their two armies are still badly outnumbered. However, the Wu strategist Zhou Yu sees that Cao Cao's army is unused to battling on the sea, which may just give them a chance if they can exploit this weakness properly."
tt0377091,12281,90.0,en,"Teenagers living in small-town Oregon take a boat trip for a birthday celebration. When they get an idea to play a mean trick on the town bully, it suddenly goes too far. Soon they're forced to deal with the unexpected consequences of their actions."
tt0338459,12279,84.0,en,"Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker. It's up to Juni to save his sister, and ultimately the world."
tt0279493,12277,86.0,en,"An Afro-American organization, the B.R.O.T.H.E.R.H.O.O.D., is in permanent fight against a white organization ""The Man"" defending the values of the black people in North America. When the Afro-American candidate Gen. Warren Boutwell behaves strangely in his presidential campaign, Undercover Brother is hired to work undercover for ""The Man"" and find what happened with the potential candidate."
tt1146325,12273,135.0,hi,"A comic caper about Happy Singh, a Punjabi villager who goes through a series of misadventures and eventually becomes the King of the Australian underworld."
tt0075066,12268,103.0,en,"Now seriously mentally ill after working with Clouseau for such a long time, Inspector Dreyfus escapes from the mental asylum he was being held in and vows to destroy Clouseau forever. He kidnaps an eminent scientist and forces him to build a machine capable of destroying the world, with the intention of doing so unless Clouseau is delivered to him."
tt0119304,12257,93.0,en,"Dorian and Angus chase down their womanizing stepfather with a helicopter, frightening him to death. In his effort to cover their tracks, Dorian begins investigating his stepfather's mistress, Sally. She works at a fast-food drive-through, she's pregnant and Dorian quickly falls in love with her. Unfortunately, his scheming mother wants Sally dead. And Sally isn't sure she wants Dorian to be her child's father and also his brother."
tt0326769,12253,110.0,en,"A mythic motorcycle tale of father and son"", this is the story of Manuel Galloway, also known as ""the King of Cali"", the president of a motorcycle club whose members are all African-American men, mostly white-collar workers who exchange their suits and ties at night and on weekends for leather outfits and motorcycle helmets."
tt0416044,12246,120.0,ru,"The story recounts the early life of Genghis Khan, a slave who went on to conquer half the world in the 11th century."
tt0472033,12244,79.0,en,"When 9 first comes to life, he finds himself in a post-apocalyptic world. All humans are gone, and it is only by chance that he discovers a small community of others like him taking refuge from fearsome machines that roam the earth intent on their extinction. Despite being the neophyte of the group, 9 convinces the others that hiding will do them no good."
tt0115994,12241,88.0,en,"Gabriella, a Columbian immigrant, is obsessed with understanding violent crime. The current string of murders by ""The Blue Blood Killer"" of affluent Miami socialites provides her with fodder for her scrapbook of death. She lands a job with a post-murder cleaning service and during a Blue-Blood clean-up job, discovers evidence that police have overlooked."
